Accession,Description,MW_kDa,Area_1,Area_2,Area_3,PSM_1,PSM_2,PSM_3,NormPSM_1,NormPSM_2,NormPSM_3,Mean_Area,Mean_NormPSM,Clean_Name,Category
A0A8J5HUU0,60S ribosomal protein L11 OS=Zingiber officinale OX=94328 GN=ZIOFF_010011 PE=3 SV=1,27.3,57274320.625,44871253.5625,55992067.0,30.0,31.0,29.0,32.03220191470844,30.24400265076209,27.926347462061745,52712547.0625,30.067517342510758,60S ribosomal protein L11,Protein Synthesis
A0A8J5HUD3,40S ribosomal protein S14 OS=Zingiber officinale OX=94328 GN=ZIOFF_005557 PE=3 SV=1,22.6,126703434.625,110292334.84375,83677206.0,31.0,25.0,26.0,33.09994197853206,24.390324718356528,25.037414965986393,106890991.82291667,27.509227220958326,40S ribosomal protein S14,Protein Synthesis
A0A8J5HU87,PABP OS=Zingiber officinale OX=94328 GN=ZIOFF_007659 PE=3 SV=1,68.4,6533215.015625,2484316.546875,3470730.78125,17.0,14.0,14.0,18.15158108500145,13.658581842279656,13.481684981684982,4162754.1145833335,15.09728263632203,PABP,Other
A0A8J5HSU7,40S ribosomal protein S19 OS=Zingiber officinale OX=94328 GN=ZIOFF_012752 PE=3 SV=1,22.8,2026223.375,1887610.3125,0.0,15.0,9.0,0.0,16.01610095735422,8.78051689860835,0.0,1304611.2291666667,8.265539285320857,40S ribosomal protein S19,Protein Synthesis
A0A8J5HSQ7,14-3-3 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_008645 PE=3 SV=1,28.9,816922.34375,366437.21875,0.0,6.0,2.0,0.0,6.406440382941688,1.951225977468522,0.0,394453.1875,2.7858887868034032,14-3-3 domain-containing protein,Other
A0A8J5HSP2,Puromycin-sensitive aminopeptidase OS=Zingiber officinale OX=94328 GN=ZIOFF_016388 PE=3 SV=1,111.4,276072.40625,492240.625,943690.421875,2.0,2.0,4.0,2.1354801276472295,1.951225977468522,3.851909994767138,570667.8177083334,2.64620536662763,Puromycin-sensitive aminopeptidase,Other
A0A8J5HS37,Retrovirus-related Pol polyprotein from transposon TNT 1-94-like beta-barrel domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_016019 PE=3 SV=1,16.5,24430342.375,17557377.125,27680926.8125,12.0,12.0,14.0,12.812880765883376,11.707355864811134,13.481684981684982,23222882.104166668,12.667307204126496,Retrovirus-related Pol polyprotein from transposon TNT 1-94-like beta-barrel domain-containing protein,Other
A0A8J5HRM1,KOW domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_007638 PE=3 SV=1,17.8,15212208.25,7743110.5,4170042.75,17.0,14.0,15.0,18.15158108500145,13.658581842279656,14.444662480376765,9041787.166666666,15.418275135885956,KOW domain-containing protein,Other
A0A8J5HR62,40S ribosomal protein S4 OS=Zingiber officinale OX=94328 GN=ZIOFF_005660 PE=3 SV=1,33.8,409571.4375,636086.625,833257.75,44.0,51.0,59.0,46.98056280823905,49.75626242544731,56.81567242281528,626305.2708333334,51.184165885500555,40S ribosomal protein S4,Protein Synthesis
A0A8J5HQH1,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_018551 PE=3 SV=1,24.2,0.0,630640.3125,1035227.75,0.0,11.0,11.0,0.0,10.731742876076872,10.592752485609628,555289.3541666666,7.108165120562167,Uncharacterized protein,Other
A0A8J5HQD9,40S ribosomal protein S4 OS=Zingiber officinale OX=94328 GN=ZIOFF_010793 PE=3 SV=1,29.9,134022681.0,66864750.5,116340973.625,68.0,77.0,91.0,72.6063243400058,75.12220013253811,87.63095238095238,105742801.70833333,78.45315895116543,40S ribosomal protein S4,Protein Synthesis
A0A8J5HPY5,40S ribosomal protein S7 OS=Zingiber officinale OX=94328 GN=ZIOFF_012997 PE=3 SV=1,23.9,1747798.9375,1589337.9375,1689557.734375,17.0,22.0,18.0,18.15158108500145,21.463485752153744,17.33359497645212,1675564.8697916667,18.98288727120244,40S ribosomal protein S7,Protein Synthesis
A0A8J5HPF9,Small ribosomal subunit protein uS15 N-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_002612 PE=3 SV=1,17.0,141434146.75,138414768.066406,131848671.273438,22.0,55.0,19.0,23.490281404119525,53.65871438038436,18.296572475143904,137232528.69661465,31.815189419882596,Small ribosomal subunit protein uS15 N-terminal domain-containing protein,Protein Synthesis
A0A8J5HME3,40S ribosomal protein S7 OS=Zingiber officinale OX=94328 GN=ZIOFF_009045 PE=3 SV=1,22.1,3090484.140625,3025558.0,2750090.59375,25.0,37.0,29.0,26.69350159559037,36.09768058316766,27.926347462061745,2955377.578125,30.239176546939927,40S ribosomal protein S7,Protein Synthesis
A0A8J5HM18,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_022799 PE=4 SV=1,102.6,0.0,336319.109375,0.0,0.0,3.0,0.0,0.0,2.9268389662027836,0.0,112106.36979166667,0.9756129887342612,Uncharacterized protein,Other
A0A8J5HLZ3,NADP-dependent oxidoreductase domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_019442 PE=4 SV=1,37.9,1572138.625,1726327.75,1854485.5,5.0,2.0,3.0,5.3387003191180735,1.951225977468522,2.8889324960753533,1717650.625,3.3929529308873163,NADP-dependent oxidoreductase domain-containing protein,Antioxidant/Redox
A0A8J5HLV1,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_012581 PE=3 SV=1,70.9,0.0,1111314.8125,0.0,0.0,54.0,0.0,0.0,52.6831013916501,0.0,370438.2708333333,17.561033797216698,Uncharacterized protein,Other
A0A8J5HJX2,Large ribosomal subunit protein eL22 OS=Zingiber officinale OX=94328 GN=ZIOFF_016421 PE=3 SV=1,14.4,507095.75,447315.0,599736.875,18.0,14.0,17.0,19.219321148825067,13.658581842279656,16.370617477760334,518049.2083333333,16.416173489621684,Large ribosomal subunit protein eL22,Protein Synthesis
A0A8J5HJ65,Polyadenylate-binding protein OS=Zingiber officinale OX=94328 GN=ZIOFF_020883 PE=3 SV=1,83.6,0.0,0.0,0.0,11.0,6.0,5.0,11.745140702059762,5.853677932405567,4.814887493458922,0.0,7.471235375974751,Polyadenylate-binding protein,Other
A0A8J5HIA5,Small ribosomal subunit protein uS10 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_020403 PE=3 SV=1,14.1,1773274.40625,2431850.8125,1862799.9375,8.0,8.0,8.0,8.541920510588918,7.804903909874088,7.703819989534276,2022641.71875,8.016881469999094,Small ribosomal subunit protein uS10 domain-containing protein,Protein Synthesis
A0A8J5HHW0,Large ribosomal subunit protein eL14 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_019493 PE=3 SV=1,15.6,4610651.875,4018194.375,4874069.375,30.0,32.0,46.0,32.03220191470844,31.219615639496354,44.29696493982208,4500971.875,35.84959416467563,Large ribosomal subunit protein eL14 domain-containing protein,Protein Synthesis
A0A8J5HHL6,Protein argonaute 1-like OS=Zingiber officinale OX=94328 GN=ZIOFF_009390 PE=3 SV=1,132.0,3822875.0,2591127.703125,3781400.65625,13.0,12.0,11.0,13.880620829706992,11.707355864811134,10.592752485609628,3398467.7864583335,12.060243060042586,Protein argonaute 1-like,Other
A0A8J5HGG6,Histone H4 OS=Zingiber officinale OX=94328 GN=ZIOFF_026289 PE=3 SV=1,11.4,1796433.0625,1383341.9375,1556482.25,20.0,21.0,21.0,21.354801276472294,20.487872763419485,20.222527472527474,1578752.4166666667,20.68840050413975,Histone H4,Other
A0A8J5HGA2,Fructose-bisphosphate aldolase OS=Zingiber officinale OX=94328 GN=ZIOFF_013614 PE=3 SV=1,44.2,5354642.375,447091.75,4084641.71875,9.0,9.0,7.0,9.609660574412533,8.78051689860835,6.740842490842491,3295458.6145833335,8.377006654621125,Fructose-bisphosphate aldolase,Other
A0A8J5HFN4,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_015944 PE=3 SV=1,30.6,136172.453125,140836.125,1492421.625,5.0,2.0,5.0,5.3387003191180735,1.951225977468522,4.814887493458922,589810.0677083334,4.034937930015173,Uncharacterized protein,Other
A0A8J5HFE0,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_016280 PE=3 SV=1,16.4,5404147.4140625,6747524.75,8158689.0,8.0,11.0,14.0,8.541920510588918,10.731742876076872,13.481684981684982,6770120.388020833,10.918449456116923,Large ribosomal subunit protein uL15/eL18 domain-containing protein,Protein Synthesis
A0A8J5HFD9,Small ribosomal subunit protein uS7c OS=Zingiber officinale OX=94328 GN=ZIOFF_014860 PE=3 SV=1,21.9,37807677.625,40819361.9375,19124942.71875,53.0,64.0,70.0,56.59022338265159,62.43923127899271,67.4084249084249,32583994.09375,62.14595985668973,Small ribosomal subunit protein uS7c,Protein Synthesis
A0A8J5HFD5,Small ribosomal subunit protein uS8c OS=Zingiber officinale OX=94328 GN=ZIOFF_012313 PE=3 SV=1,14.8,124423794.8125,81494434.8125,82967879.875,25.0,19.0,11.0,26.69350159559037,18.53664678595096,10.592752485609628,96295369.83333333,18.607633622383652,Small ribosomal subunit protein uS8c,Protein Synthesis
A0A8J5HEJ9,40S ribosomal protein S15 OS=Zingiber officinale OX=94328 GN=ZIOFF_019690 PE=3 SV=1,17.3,0.0,6244380.3125,0.0,0.0,23.0,0.0,0.0,22.439098740888006,0.0,2081460.1041666667,7.4796995802960025,40S ribosomal protein S15,Protein Synthesis
A0A8J5HEC5,Amine oxidase OS=Zingiber officinale OX=94328 GN=ZIOFF_019510 PE=3 SV=1,78.8,0.0,568885.921875,348816.90625,0.0,2.0,4.0,0.0,1.951225977468522,3.851909994767138,305900.9427083333,1.9343786574118866,Amine oxidase,Other
A0A8J5HCW1,Ribosomal protein L19 OS=Zingiber officinale OX=94328 GN=ZIOFF_015352 PE=3 SV=1,33.7,5723717.5625,4668853.6875,4322054.75,12.0,10.0,13.0,12.812880765883376,9.756129887342611,12.518707482993197,4904875.333333333,11.695906045406394,Ribosomal protein L19,Protein Synthesis
A0A8J5HCD3,Large ribosomal subunit protein uL2 C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_024501 PE=3 SV=1,36.3,14492638.25,17297615.5,16098422.375,19.0,21.0,24.0,20.287061212648677,20.487872763419485,23.111459968602826,15962892.041666666,21.29546464822366,Large ribosomal subunit protein uL2 C-terminal domain-containing protein,Protein Synthesis
A0A8J5HBQ8,Plantacyanin OS=Zingiber officinale OX=94328 GN=ZIOFF_024227 PE=4 SV=1,26.8,5972026.4375,3179322.6875,8010031.65625,4.0,3.0,4.0,4.270960255294459,2.9268389662027836,3.851909994767138,5720460.260416667,3.6832364054214604,Plantacyanin,Other
A0A8J5HBF1,40S ribosomal protein S24 OS=Zingiber officinale OX=94328 GN=ZIOFF_022142 PE=3 SV=1,24.0,14806347.5,13567703.0,19179204.0,13.0,34.0,13.0,13.880620829706992,33.17084161696488,12.518707482993197,15851084.833333334,19.856723309888356,40S ribosomal protein S24,Protein Synthesis
A0A8J5HB06,"6,7-dimethyl-8-ribityllumazine synthase OS=Zingiber officinale OX=94328 GN=ZIOFF_014012 PE=3 SV=1",23.4,1768404.375,1057954.875,2513725.0,5.0,4.0,6.0,5.3387003191180735,3.902451954937044,5.777864992150707,1780028.0833333333,5.006339088735275,"6,7-dimethyl-8-ribityllumazine synthase",Metabolism
A0A8J5HAZ7,40S ribosomal protein S26 OS=Zingiber officinale OX=94328 GN=ZIOFF_016939 PE=3 SV=1,18.5,10952911.75,8851565.125,1371207.125,11.0,11.0,12.0,11.745140702059762,10.731742876076872,11.555729984301413,7058561.333333333,11.344204520812683,40S ribosomal protein S26,Protein Synthesis
A0A8J5HAP6,Polyadenylate-binding protein OS=Zingiber officinale OX=94328 GN=ZIOFF_019693 PE=3 SV=1,70.9,351803.8125,370420.625,427394.65625,3.0,3.0,4.0,3.203220191470844,2.9268389662027836,3.851909994767138,383206.3645833333,3.3273230508135883,Polyadenylate-binding protein,Other
A0A8J5HAI9,Ras-related protein Rab7 OS=Zingiber officinale OX=94328 GN=ZIOFF_025274 PE=3 SV=1,26.9,357703.59375,157807.421875,111806.5,5.0,5.0,5.0,5.3387003191180735,4.878064943671306,4.814887493458922,209105.83854166666,5.010550918749434,Ras-related protein Rab7,Vesicle/Transport
A0A8J5HAI2,Proteasome subunit alpha type OS=Zingiber officinale OX=94328 GN=ZIOFF_022989 PE=3 SV=1,25.7,3139830.75,6651585.46875,9899308.53125,17.0,16.0,18.0,18.15158108500145,15.609807819748177,17.33359497645212,6563574.916666667,17.031661293733915,Proteasome subunit alpha type,Other
A0A8J5H9B9,Glyceraldehyde-3-phosphate dehydrogenase OS=Zingiber officinale OX=94328 GN=ZIOFF_013612 PE=3 SV=1,35.9,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.902451954937044,0.0,0.0,1.3008173183123481,Glyceraldehyde-3-phosphate dehydrogenase,Metabolism
A0A8J5H952,UDP-arabinopyranose mutase OS=Zingiber officinale OX=94328 GN=ZIOFF_019156 PE=3 SV=1,45.1,0.0,0.0,0.0,13.0,10.0,9.0,13.880620829706992,9.756129887342611,8.66679748822606,0.0,10.767849401758554,UDP-arabinopyranose mutase,Vesicle/Transport
A0A8J5H8B8,Small ribosomal subunit protein uS5 OS=Zingiber officinale OX=94328 GN=ZIOFF_026792 PE=3 SV=1,30.0,11400137.5,11286522.0,10596184.0,55.0,58.0,64.0,58.725703510298814,56.58555334658714,61.63055991627421,11094281.166666666,58.98060559105338,Small ribosomal subunit protein uS5,Protein Synthesis
A0A8J5H7E1,Translation elongation factor IF5A C-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_019432 PE=3 SV=1,26.2,6611817.375,4436761.75,6284373.9375,12.0,6.0,9.0,12.812880765883376,5.853677932405567,8.66679748822606,5777651.020833333,9.111118728838335,Translation elongation factor IF5A C-terminal domain-containing protein,Protein Synthesis
A0A8J5H7B7,Large ribosomal subunit protein uL6 N-terminal domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_019357 PE=3 SV=1,29.1,38303455.40625,37593038.8984375,28969441.0625,36.0,40.0,36.0,38.438642297650134,39.024519549370446,34.66718995290424,34955311.7890625,37.376783933308275,Large ribosomal subunit protein uL6 N-terminal domain-containing protein,Protein Synthesis
A0A8J5H6F8,Proteasome subunit alpha type OS=Zingiber officinale OX=94328 GN=ZIOFF_023422 PE=3 SV=1,27.6,296327.15625,492195.15625,417485.125,6.0,7.0,6.0,6.406440382941688,6.829290921139828,5.777864992150707,402002.4791666667,6.3378654320774075,Proteasome subunit alpha type,Other
A0A8J5H685,"phosphoglycerate mutase (2,3-diphosphoglycerate-independent) OS=Zingiber officinale OX=94328 GN=ZIOFF_023150 PE=3 SV=1",60.8,210548.9140625,649620.25,1160919.45703125,3.0,4.0,3.0,3.203220191470844,3.902451954937044,2.8889324960753533,673696.20703125,3.3315348808277476,"phosphoglycerate mutase (2,3-diphosphoglycerate-independent)",Other
A0A8J5H657,S-adenosylmethionine synthase OS=Zingiber officinale OX=94328 GN=ZIOFF_020795 PE=3 SV=1,48.8,935545.4375,1056523.78125,1111181.28125,3.0,4.0,3.0,3.203220191470844,3.902451954937044,2.8889324960753533,1034416.8333333334,3.3315348808277476,S-adenosylmethionine synthase,Metabolism
A0A8J5H5J9,Proteasome subunit alpha type OS=Zingiber officinale OX=94328 GN=ZIOFF_026959 PE=3 SV=1,26.0,2172849.4140625,2359964.3125,3318584.15625,6.0,9.0,9.0,6.406440382941688,8.78051689860835,8.66679748822606,2617132.6276041665,7.951251589925366,Proteasome subunit alpha type,Other
A0A8J5H5C3,Large ribosomal subunit protein uL18 C-terminal eukaryotes domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_020257 PE=3 SV=1,36.9,136486843.671875,119302280.630859,147467106.574219,78.0,74.0,78.0,83.28372497824195,72.19536116633532,75.11224489795917,134418743.625651,76.86377701417881,Large ribosomal subunit protein uL18 C-terminal eukaryotes domain-containing protein,Protein Synthesis
A0A8J5H4K6,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_022022 PE=3 SV=1,23.9,7858956.5625,576604.4375,617410.0625,11.0,11.0,11.0,11.745140702059762,10.731742876076872,10.592752485609628,3017657.0208333335,11.023212021248755,Uncharacterized protein,Other
A0A8J5H438,Ribosomal protein eL8/eL30/eS12/Gadd45 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_023428 PE=3 SV=1,12.2,0.0,609856.46875,0.0,0.0,21.0,0.0,0.0,20.487872763419485,0.0,203285.48958333334,6.829290921139829,Ribosomal protein eL8/eL30/eS12/Gadd45 domain-containing protein,Protein Synthesis
A0A8J5H3Z6,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_026414 PE=3 SV=1,38.4,643473.375,512638.234375,812448.06640625,3.0,3.0,3.0,3.203220191470844,2.9268389662027836,2.8889324960753533,656186.55859375,3.0063305512496608,Uncharacterized protein,Other
A0A8J5H3Y4,OBG-type G domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_026367 PE=4 SV=1,77.1,0.0,981424.65625,1502262.375,0.0,3.0,6.0,0.0,2.9268389662027836,5.777864992150707,827895.6770833334,2.9015679861178305,OBG-type G domain-containing protein,Other
A0A8J5H3Y3,Proteasome subunit alpha type OS=Zingiber officinale OX=94328 GN=ZIOFF_023140 PE=3 SV=1,27.6,341865.75,677959.1875,892403.1796875,4.0,4.0,4.0,4.270960255294459,3.902451954937044,3.851909994767138,637409.3723958334,4.008440734999547,Proteasome subunit alpha type,Other
A0A8J5H3V1,60S ribosomal protein L12 OS=Zingiber officinale OX=94328 GN=ZIOFF_023077 PE=3 SV=1,17.8,2112546.1875,1188438.1875,1694788.25,6.0,5.0,6.0,6.406440382941688,4.878064943671306,5.777864992150707,1665257.5416666667,5.687456772921234,60S ribosomal protein L12,Protein Synthesis
A0A8J5H2P4,RING-type E3 ubiquitin transferase OS=Zingiber officinale OX=94328 GN=ZIOFF_024687 PE=3 SV=1,69.2,481961.3125,493801.09375,783912.4375,7.0,10.0,14.0,7.4741804467653035,9.756129887342611,13.481684981684982,586558.28125,10.237331771930966,RING-type E3 ubiquitin transferase,Other
A0A8J5H2M8,"30S ribosomal protein S4, chloroplastic OS=Zingiber officinale OX=94328 GN=ZIOFF_020633 PE=3 SV=1",30.6,15121466.6875,9962277.9453125,11158441.8359375,30.0,29.0,31.0,32.03220191470844,28.29277667329357,29.852302459445315,12080728.822916666,30.05909368248244,"30S ribosomal protein S4, chloroplastic",Protein Synthesis
A0A8J5H2J7,40S ribosomal protein S16 OS=Zingiber officinale OX=94328 GN=ZIOFF_033658 PE=3 SV=1,16.4,2981220.25,1611980.25,2700902.75,35.0,31.0,29.0,37.37090223382652,30.24400265076209,27.926347462061745,2431367.75,31.847084115550118,40S ribosomal protein S16,Protein Synthesis
A0A8J5H198,40S ribosomal protein S18 OS=Zingiber officinale OX=94328 GN=ZIOFF_025215 PE=3 SV=1,19.7,92012634.5,77285736.25,104967113.5,37.0,44.0,44.0,39.50638236147375,42.92697150430749,42.37100994243851,91421828.08333333,41.60145460273992,40S ribosomal protein S18,Protein Synthesis
A0A8J5H111,Ribosomal protein L3 OS=Zingiber officinale OX=94328 GN=ZIOFF_023521 PE=3 SV=1,49.3,3186080.1875,2171702.15625,6444331.0625,72.0,77.0,88.0,76.87728459530027,75.12220013253811,84.74201988487702,3934037.8020833335,78.91383487090513,Ribosomal protein L3,Protein Synthesis
A0A8J5H0D1,Eukaryotic translation initiation factor 6 OS=Zingiber officinale OX=94328 GN=EIF6 PE=3 SV=1,46.7,2596430.765625,2521201.7421875,1302035.4140625,4.0,4.0,4.0,4.270960255294459,3.902451954937044,3.851909994767138,2139889.3072916665,4.008440734999547,Eukaryotic translation initiation factor 6,Protein Synthesis
A0A8J5GZY9,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_024173 PE=3 SV=1,30.6,1485445.9375,1960465.34375,1805280.46875,4.0,5.0,5.0,4.270960255294459,4.878064943671306,4.814887493458922,1750397.25,4.654637564141562,Uncharacterized protein,Other
A0A8J5GZL0,FAS1 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_028359 PE=3 SV=1,35.3,1867736.28125,1566354.59375,1701496.75,5.0,5.0,4.0,5.3387003191180735,4.878064943671306,3.851909994767138,1711862.5416666667,4.689558419185506,FAS1 domain-containing protein,Other
A0A8J5GZJ5,Luminal-binding protein 5 OS=Zingiber officinale OX=94328 GN=ZIOFF_028313 PE=3 SV=1,73.0,879505.84375,216096.046875,1069756.5,12.0,10.0,10.0,12.812880765883376,9.756129887342611,9.629774986917845,721786.1302083334,10.73292854671461,Luminal-binding protein 5,Other
A0A8J5GXN6,Bulb-type lectin domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_030122 PE=4 SV=1,16.2,64468793.546875,69259532.5625,117116633.65625,21.0,19.0,19.0,22.42254134029591,18.53664678595096,18.296572475143904,83614986.58854167,19.75192020046359,Bulb-type lectin domain-containing protein,Other
A0A8J5GXJ6,Large ribosomal subunit protein uL18 C-terminal eukaryotes domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_030043 PE=3 SV=1,34.2,3516363.578125,2973635.703125,4244633.7578125,22.0,25.0,30.0,23.490281404119525,24.390324718356528,28.88932496075353,3578211.0130208335,25.589977027743192,Large ribosomal subunit protein uL18 C-terminal eukaryotes domain-containing protein,Protein Synthesis
A0A8J5GXF3,"Chaperonin CPN60-2, mitochondrial OS=Zingiber officinale OX=94328 GN=ZIOFF_029960 PE=3 SV=1",64.9,1188010.25,1107508.5,1096712.375,17.0,18.0,16.0,18.15158108500145,17.5610337972167,15.407639979068552,1130743.7083333333,17.040084953762232,"Chaperonin CPN60-2, mitochondrial",Other
A0A8J5GX75,UDP-arabinopyranose mutase OS=Zingiber officinale OX=94328 GN=ZIOFF_029189 PE=3 SV=1,71.1,870033.5625,1087377.125,137492.453125,10.0,9.0,8.0,10.677400638236147,8.78051689860835,7.703819989534276,698301.046875,9.053912508792925,UDP-arabinopyranose mutase,Vesicle/Transport
A0A8J5GW61,Bulb-type lectin domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_026260 PE=4 SV=1,15.4,6926472.1875,18603852.3125,19647638.75,11.0,14.0,13.0,11.745140702059762,13.658581842279656,12.518707482993197,15059321.083333334,12.64081000911087,Bulb-type lectin domain-containing protein,Other
A0A8J5GW31,Bulb-type lectin domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_026261 PE=4 SV=1,15.4,1016031.9375,869414.4375,973952.0625,7.0,8.0,7.0,7.4741804467653035,7.804903909874088,6.740842490842491,953132.8125,7.339975615827295,Bulb-type lectin domain-containing protein,Other
A0A8J5GUV5,Cupin type-1 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_028376 PE=3 SV=1,22.7,1704771.53125,1180434.96875,1734735.25,5.0,4.0,5.0,5.3387003191180735,3.902451954937044,4.814887493458922,1539980.5833333333,4.685346589171346,Cupin type-1 domain-containing protein,Other
A0A8J5GUN5,RRM domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_025196 PE=4 SV=1,52.7,0.0,1139806.421875,0.0,0.0,3.0,0.0,0.0,2.9268389662027836,0.0,379935.4739583333,0.9756129887342612,RRM domain-containing protein,Other
A0A8J5GU48,SHSP domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_029656 PE=3 SV=1,13.1,3626307.3125,3454728.0625,5758070.59375,6.0,5.0,6.0,6.406440382941688,4.878064943671306,5.777864992150707,4279701.989583333,5.687456772921234,SHSP domain-containing protein,Other
A0A8J5GTD9,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_030518 PE=3 SV=1,16.3,1613722.90625,678004.9375,642058.8125,8.0,10.0,13.0,8.541920510588918,9.756129887342611,12.518707482993197,977928.8854166666,10.27225262697491,Large ribosomal subunit protein uL15/eL18 domain-containing protein,Protein Synthesis
A0A8J5GT83,PLD phosphodiesterase domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_038092 PE=4 SV=1,56.4,8929565.03515625,3861587.1640625,8873088.265625,13.0,14.0,15.0,13.880620829706992,13.658581842279656,14.444662480376765,7221413.48828125,13.994621717454471,PLD phosphodiesterase domain-containing protein,Other
A0A8J5GSU3,Uncharacterized protein OS=Zingiber officinale OX=94328 GN=ZIOFF_024680 PE=3 SV=1,19.1,1025817.0,751631.9375,952351.375,26.0,21.0,28.0,27.761241659413983,20.487872763419485,26.963369963369964,909933.4375,25.07082812873448,Uncharacterized protein,Other
A0A8J5GSQ7,lactoylglutathione lyase OS=Zingiber officinale OX=94328 GN=ZIOFF_023548 PE=3 SV=1,40.0,1667928.953125,943306.578125,1112333.5,7.0,4.0,4.0,7.4741804467653035,3.902451954937044,3.851909994767138,1241189.6770833333,5.076180798823162,lactoylglutathione lyase,Antioxidant/Redox
A0A8J5GSN7,Bulb-type lectin domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_030123 PE=4 SV=1,15.3,27711721.71875,25191769.390625,26311231.46875,17.0,19.0,19.0,18.15158108500145,18.53664678595096,18.296572475143904,26404907.526041668,18.328266782032106,Bulb-type lectin domain-containing protein,Other
A0A8J5GSN5,40S ribosomal protein S27 OS=Zingiber officinale OX=94328 GN=ZIOFF_023865 PE=3 SV=1,9.6,20819814.0,17333922.0,25208480.0,11.0,9.0,11.0,11.745140702059762,8.78051689860835,10.592752485609628,21120738.666666668,10.372803362092581,40S ribosomal protein S27,Protein Synthesis
A0A8J5GS42,"30S ribosomal protein S4, chloroplastic OS=Zingiber officinale OX=94328 GN=ZIOFF_030989 PE=3 SV=1",22.8,9464722.5,4327706.15625,61737393.0195313,39.0,37.0,37.0,41.641862489120975,36.09768058316766,35.63016745159602,25176607.225260437,37.78990350796155,"30S ribosomal protein S4, chloroplastic",Protein Synthesis
A0A8J5GQM4,Peroxidase 1 OS=Zingiber officinale OX=94328 GN=ZIOFF_028892 PE=3 SV=1,34.5,4996492.625,4252830.078125,4699113.078125,14.0,13.0,16.0,14.948360893530607,12.682968853545393,15.407639979068552,4649478.59375,14.346323242048186,Peroxidase 1,Other
A0A8J5GQH4,Adenosylhomocysteinase OS=Zingiber officinale OX=94328 GN=ZIOFF_028808 PE=3 SV=1,56.0,7927090.6875,6728606.875,10423416.6875,20.0,21.0,20.0,21.354801276472294,20.487872763419485,19.25954997383569,8359704.75,20.36740800457582,Adenosylhomocysteinase,Other
A0A8J5GP41,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_032263 PE=3 SV=1,16.5,465782.125,2452348.0,875562.0625,4.0,10.0,10.0,4.270960255294459,9.756129887342611,9.629774986917845,1264564.0625,7.885621709851638,Large ribosomal subunit protein uL15/eL18 domain-containing protein,Protein Synthesis
A0A8J5GP14,Large ribosomal subunit protein eL20 domain-containing protein OS=Zingiber officinale OX=94328 GN=ZIOFF_033498 PE=3 SV=1,24.0,67999622.03125,59042731.71875,64596944.34375,34.0,45.0,56.0,36.3031621700029,43.90258449304175,53.92673992673993,63879766.03125,44.710828863261526,Large ribosomal subunit protein eL20 domain-containing protein,Protein Synthesis
A0A8J5GMW1,Fructose-bisphosphate aldolase OS=Zingiber officinale OX=94328 GN=ZIOFF_032531 PE=3 SV=1,38.4,0.0,214755.28125,0.0,0.0,7.0,0.0,0.0,6.829290921139828,0.0,71585.09375,2.2764303070466094,Fructose-bisphosphate aldolase,Other
