Accession,Description,MW_kDa,Area_1,Area_2,Area_3,PSM_1,PSM_2,PSM_3,NormPSM_1,NormPSM_2,NormPSM_3,Mean_Area,Mean_NormPSM,Clean_Name,Category
A0A0D3CQ47,Jacalin-type lectin domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,105.5,2870879.21875,2653497.53125,4086365.4375,11.0,12.0,10.0,12.862715865324887,11.701010101010102,8.934453462432959,3203580.7291666665,11.166059809589315,Jacalin-type lectin domain-containing protein,Other
A0A0D3CPM5,Tubulin alpha chain OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,53.2,616051.4375,862366.6875,2768885.8125,11.0,13.0,14.0,12.862715865324887,12.676094276094277,12.508234847406143,1415767.9791666667,12.682348329608436,Tubulin alpha chain,Other
A0A0D3CNU8,Cysteine protease OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,50.5,920400.671875,1331915.125,1243682.5625,5.0,5.0,4.0,5.846689029693129,4.875420875420875,3.573781384973184,1165332.7864583333,4.76529709669573,Cysteine protease,Other
A0A0D3CND6,peptidylprolyl isomerase OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,47.5,659115.03125,837859.65625,0.0,3.0,3.0,0.0,3.508013417815878,2.9252525252525254,0.0,498991.5625,2.144421981022801,peptidylprolyl isomerase,Other
A0A0D3CND4,Carbonic anhydrase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,37.2,15846350.0859375,27469719.625,41283178.125,38.0,37.0,37.0,44.434836625667785,36.07811447811448,33.057477811001945,28199749.278645832,37.8568096382614,Carbonic anhydrase,Other
A0A0D3CN32,UTP--glucose-1-phosphate uridylyltransferase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,51.7,1369863.3203125,310619.78125,1181838.65625,7.0,3.0,4.0,8.18536464157038,2.9252525252525254,3.573781384973184,954107.2526041666,4.894799517265363,UTP--glucose-1-phosphate uridylyltransferase,Other
A0A0D3CMJ2,Large ribosomal subunit protein uL15/eL18 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,53.8,0.0,1457392.75,1586063.5,0.0,5.0,4.0,0.0,4.875420875420875,3.573781384973184,1014485.4166666666,2.8164007534646864,Large ribosomal subunit protein uL15/eL18 domain-containing protein,Protein Synthesis
A0A0D3CM23,DOMON domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,25.2,10527518.75,22434771.5,26045996.375,10.0,10.0,8.0,11.693378059386259,9.75084175084175,7.147562769946368,19669428.875,9.53059419339146,DOMON domain-containing protein,Other
A0A0D3CLN9,60S ribosomal protein L35 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,14.4,0.0,4597609.75,4925797.28125,0.0,5.0,5.0,0.0,4.875420875420875,4.4672267312164795,3174469.0104166665,3.114215868879118,60S ribosomal protein L35,Protein Synthesis
A0A0D3CLN1,Large ribosomal subunit protein uL4 C-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,44.6,168711.578125,1628264.375,1258520.25,10.0,27.0,36.0,11.693378059386259,26.327272727272728,32.164032464758655,1018498.734375,23.394894417139216,Large ribosomal subunit protein uL4 C-terminal domain-containing protein,Protein Synthesis
A0A0D3CLM6,t-SNARE coiled-coil homology domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.9,2293314.421875,2884331.53125,0.0,9.0,8.0,0.0,10.524040253447634,7.800673400673401,0.0,1725881.984375,6.108237884707012,t-SNARE coiled-coil homology domain-containing protein,Other
A0A0D3CL97,Clathrin heavy chain OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,193.3,245318.609375,797846.84375,1700748.09375,44.0,71.0,81.0,51.45086346129955,69.23097643097644,72.36907304570695,914637.8489583334,64.35030431266098,Clathrin heavy chain,Other
A0A0D3CL56,40S ribosomal protein S14 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,16.3,0.0,3265301.375,0.0,0.0,4.0,0.0,0.0,3.9003367003367004,0.0,1088433.7916666667,1.3001122334455668,40S ribosomal protein S14,Protein Synthesis
A0A0D3CL44,thioredoxin-dependent peroxiredoxin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.9,3357095.59375,4613335.6484375,7281758.46875,20.0,21.0,23.0,23.386756118772517,20.47676767676768,20.549242963595805,5084063.236979167,21.470922253045334,thioredoxin-dependent peroxiredoxin,Antioxidant/Redox
A0A0D3CKK0,"glucan endo-1,3-beta-D-glucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",55.0,3060707.375,4096462.25,2999236.125,11.0,10.0,8.0,12.862715865324887,9.75084175084175,7.147562769946368,3385468.5833333335,9.920373462037668,"glucan endo-1,3-beta-D-glucosidase",Other
A0A0D3CKF1,Acetyltransferase component of pyruvate dehydrogenase complex OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,58.7,284449.776367188,683096.19921875,2227298.60546875,3.0,9.0,9.0,3.508013417815878,8.775757575757575,8.041008116189664,1064948.193684896,6.774926369921039,Acetyltransferase component of pyruvate dehydrogenase complex,Metabolism
A0A0D3CKA4,Pectinesterase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,63.7,4226305.75,3971204.375,3593867.0,11.0,7.0,7.0,12.862715865324887,6.825589225589226,6.254117423703072,3930459.0416666665,8.647474171539061,Pectinesterase,Other
A0A0D3CK35,non-specific serine/threonine protein kinase OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,108.6,0.0,1454412.0625,0.0,0.0,6.0,0.0,0.0,5.850505050505051,0.0,484804.0208333333,1.9501683501683502,non-specific serine/threonine protein kinase,Metabolism
A0A0D3CK18,phosphoenolpyruvate carboxylase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,110.3,1274374.625,1816765.6875,3454219.25,14.0,20.0,23.0,16.37072928314076,19.5016835016835,20.549242963595805,2181786.5208333335,18.807218582806687,phosphoenolpyruvate carboxylase,Other
A0A0D3CK13,DJ-1/PfpI domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,46.5,289306.234375,1197397.875,2046117.46875,3.0,4.0,4.0,3.508013417815878,3.9003367003367004,3.573781384973184,1177607.1927083333,3.6607105010419208,DJ-1/PfpI domain-containing protein,Other
A0A0D3CJS6,Phospholipase D OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,91.9,754812.25,1083686.125,796225.6875,10.0,14.0,14.0,11.693378059386259,13.651178451178453,12.508234847406143,878241.3541666666,12.61759711932362,Phospholipase D,Other
A0A0D3CJ64,Glutamine synthetase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,38.5,722078.390625,1635456.8125,162452.828125,3.0,6.0,4.0,3.508013417815878,5.850505050505051,3.573781384973184,839996.0104166666,4.310766617764704,Glutamine synthetase,Other
A0A0D3CIQ7,Actin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,41.9,3068211.09375,5137975.0625,2616870.125,14.0,15.0,15.0,16.37072928314076,14.626262626262626,13.40168019364944,3607685.4270833335,14.799557367684278,Actin,Other
A0A0D3CHH8,Major facilitator superfamily (MFS) profile domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,67.5,693972.703125,1331784.375,1826200.8125,3.0,4.0,5.0,3.508013417815878,3.9003367003367004,4.4672267312164795,1283985.9635416667,3.9585256164563525,Major facilitator superfamily (MFS) profile domain-containing protein,Other
A0A0D3CGU8,Phosphoribulokinase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,36.6,119395.4765625,0.0,0.0,27.0,24.0,0.0,31.572120760342898,23.402020202020203,0.0,39798.4921875,18.324713654121034,Phosphoribulokinase,Metabolism
A0A0D3CGB8,Annexin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,36.1,10457033.6875,16920845.875,92346223.1015625,23.0,23.0,29.0,26.894769536588395,22.426936026936026,25.90991504105558,39908034.221354164,25.077206868193333,Annexin,Vesicle/Transport
A0A0D3CFB6,Photosystem II CP43 reaction center protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,59.9,347692.34375,879013.625,3326286.375,2.0,4.0,7.0,2.338675611877252,3.9003367003367004,6.254117423703072,1517664.1145833333,4.164376578639008,Photosystem II CP43 reaction center protein,Other
A0A0D3CEZ4,CRAL-TRIO domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,60.6,0.0,842649.5,1101052.9375,0.0,3.0,2.0,0.0,2.9252525252525254,1.786890692486592,647900.8125,1.5707144059130391,CRAL-TRIO domain-containing protein,Other
A0A0D3CE49,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,20.0,1664635.75,1228355.0,2589136.0,4.0,4.0,4.0,4.677351223754504,3.9003367003367004,3.573781384973184,1827375.5833333333,4.05048976968813,Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain-containing protein,Other
A0A0D3CDK7,Phosphoribulokinase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,44.4,6737516.75,8362291.640625,40081924.53125,39.0,34.0,32.0,45.60417443160642,33.152861952861954,28.59025107978547,18393910.973958332,35.78242915475128,Phosphoribulokinase,Metabolism
A0A0D3CCQ4,Ubiquitin-like domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,17.7,0.0,9395889.90625,16873431.8125,0.0,12.0,12.0,0.0,11.701010101010102,10.721344154919551,8756440.572916666,7.474118085309885,Ubiquitin-like domain-containing protein,Other
A0A0D3CCN9,Aminotransferase class I/classII large domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,53.1,0.0,465374.875,807990.625,0.0,11.0,13.0,0.0,10.725925925925926,11.614789501162846,424455.1666666667,7.446905142362925,Aminotransferase class I/classII large domain-containing protein,Other
A0A0D3CCG0,CRAL-TRIO domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,79.6,2894543.4375,4218859.75,3691955.5,7.0,6.0,4.0,8.18536464157038,5.850505050505051,3.573781384973184,3601786.2291666665,5.869883692349538,CRAL-TRIO domain-containing protein,Other
A0A0D3CBS0,Dehydrin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,31.0,1569782.66015625,2900736.90625,2588106.5,7.0,7.0,6.0,8.18536464157038,6.825589225589226,5.360672077459776,2352875.35546875,6.790541981539794,Dehydrin,Other
A0A0D3CB93,Large ribosomal subunit protein uL6 N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,26.0,1431796.90625,760365.4375,1187810.75,9.0,12.0,11.0,10.524040253447634,11.701010101010102,9.827898808676254,1126657.6979166667,10.684316387711329,Large ribosomal subunit protein uL6 N-terminal domain-containing protein,Protein Synthesis
A0A0D3CB45,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,35.8,1522851.984375,4242359.71875,8112114.84375,7.0,13.0,16.0,8.18536464157038,12.676094276094277,14.295125539892735,4625775.515625,11.718861485852464,Uncharacterized protein,Other
A0A0D3C9T6,Glyceraldehyde-3-phosphate dehydrogenase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,36.9,20180355.28125,30249127.875,0.0,22.0,25.0,0.0,25.725431730649774,24.377104377104377,0.0,16809827.71875,16.700845369251383,Glyceraldehyde-3-phosphate dehydrogenase,Metabolism
A0A0D3C9I2,Glyceraldehyde-3-phosphate dehydrogenase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,42.7,3782934.3046875,4456183.6875,9385007.4375,14.0,15.0,21.0,16.37072928314076,14.626262626262626,18.762352271109215,5874708.4765625,16.586448060170866,Glyceraldehyde-3-phosphate dehydrogenase,Metabolism
A0A0D3C8T4,60S ribosomal protein L21 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,18.6,0.0,2849607.875,7276649.25,0.0,4.0,6.0,0.0,3.9003367003367004,5.360672077459776,3375419.0416666665,3.087002925932159,60S ribosomal protein L21,Protein Synthesis
A0A0D3C8Q5,NAD-dependent epimerase/dehydratase domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,42.4,0.0,968889.359375,2614329.96875,0.0,4.0,7.0,0.0,3.9003367003367004,6.254117423703072,1194406.4427083333,3.3848180413465907,NAD-dependent epimerase/dehydratase domain-containing protein,Other
A0A0D3C8E5,Elongation factor 1-alpha OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,51.9,10829167.65625,18051772.875,26661825.25,15.0,16.0,17.0,17.54006708907939,15.601346801346802,15.18857088613603,18514255.260416668,16.10999492552074,Elongation factor 1-alpha,Protein Synthesis
A0A0D3C8E0,L-ascorbate peroxidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.7,4528540.09375,7736582.1875,12905437.1875,6.0,6.0,8.0,7.016026835631756,5.850505050505051,7.147562769946368,8390186.489583334,6.671364885361058,L-ascorbate peroxidase,Other
A0A0D3C896,Large ribosomal subunit protein uL4c OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,31.3,1063456.703125,1843013.4375,5032771.203125,5.0,5.0,8.0,5.846689029693129,4.875420875420875,7.147562769946368,2646413.78125,5.956557558353457,Large ribosomal subunit protein uL4c,Protein Synthesis
A0A0D3C7I8,Malate dehydrogenase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,35.7,770789.53125,2007605.125,1729460.125,16.0,13.0,17.0,18.709404895018015,12.676094276094277,15.18857088613603,1502618.2604166667,15.524690019082774,Malate dehydrogenase,Metabolism
A0A0D3C7E8,FAS1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,26.4,6133261.59375,6453481.375,11834290.75,9.0,9.0,10.0,10.524040253447634,8.775757575757575,8.934453462432959,8140344.572916667,9.411417097212723,FAS1 domain-containing protein,Other
A0A0D3C6T1,Aquaporin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.6,8387855.625,8194978.546875,12541357.75,24.0,27.0,28.0,28.064107342527024,26.327272727272728,25.016469694812287,9708063.973958334,26.46928325487068,Aquaporin,Vesicle/Transport
A0A0D3C6H1,Remorin C-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.6,609972.25,1311977.25,605338.1875,4.0,4.0,4.0,4.677351223754504,3.9003367003367004,3.573781384973184,842429.2291666666,4.05048976968813,Remorin C-terminal domain-containing protein,Other
A0A0D3C666,Water stress and hypersensitive response domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,62.3,464752.5625,768984.25,1642478.34375,2.0,3.0,5.0,2.338675611877252,2.9252525252525254,4.4672267312164795,958738.3854166666,3.2437182894487524,Water stress and hypersensitive response domain-containing protein,Stress Response
A0A0D3C5V4,phosphoenolpyruvate carboxylase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,109.9,11250855.71875,27571099.25,35012280.984375,52.0,68.0,75.0,60.80556590880855,66.30572390572391,67.00840096824719,24611411.984375,64.70656359425988,phosphoenolpyruvate carboxylase,Other
A0A0D3C5V0,Ferritin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,28.1,1462780.25,5139164.15625,2871491.0,6.0,6.0,5.0,7.016026835631756,5.850505050505051,4.4672267312164795,3157811.8020833335,5.777919539117762,Ferritin,Other
A0A0D3C5G6,Expansin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,93.9,0.0,2445674.125,0.0,0.0,3.0,0.0,0.0,2.9252525252525254,0.0,815224.7083333334,0.9750841750841751,Expansin,Other
A0A0D3C580,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",48.1,567011.15625,1490888.625,2209457.5,6.0,8.0,16.0,7.016026835631756,7.800673400673401,14.295125539892735,1422452.4270833333,9.703941925399297,"Ribulose bisphosphate carboxylase/oxygenase activase, chloroplastic",Other
A0A0D3C4Y0,PdxS/SNZ N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,33.0,2109534.34375,3267009.65625,3807082.28125,12.0,20.0,24.0,14.032053671263512,19.5016835016835,21.442688309839102,3061208.7604166665,18.325475160928704,PdxS/SNZ N-terminal domain-containing protein,Other
A0A0D3C4U5,NAD(P)-binding domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,36.1,1150092.375,764591.9375,1103420.4375,3.0,2.0,2.0,3.508013417815878,1.9501683501683502,1.786890692486592,1006034.9166666666,2.415024153490273,NAD(P)-binding domain-containing protein,Other
A0A0D3C4Q4,60S ribosomal protein L12 OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,18.0,1369299.734375,1993692.8125,2669269.125,5.0,4.0,4.0,5.846689029693129,3.9003367003367004,3.573781384973184,2010753.890625,4.440269038334338,60S ribosomal protein L12,Protein Synthesis
A0A0D3C446,60S ribosomal protein L18a OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.3,0.0,17847894.5,17307342.0,0.0,16.0,16.0,0.0,15.601346801346802,14.295125539892735,11718412.166666666,9.965490780413178,60S ribosomal protein L18a,Protein Synthesis
A0A0D3C3W8,Caleosin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,26.9,3861790.0625,6654138.71875,9374221.875,15.0,12.0,16.0,17.54006708907939,11.701010101010102,14.295125539892735,6630050.21875,14.512067576660742,Caleosin,Other
A0A0D3C3D3,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,70.8,16777914.9609375,1897958.859375,0.0,36.0,36.0,0.0,42.096161013790535,35.1030303030303,0.0,6225291.2734375,25.733063772273614,Uncharacterized protein,Other
A0A0D3C398,nitrilase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,38.5,5750578.625,8301652.0,8733524.5,29.0,27.0,29.0,33.910796372220155,26.327272727272728,25.90991504105558,7595251.708333333,28.715994713516153,nitrilase,Other
A0A0D3C387,glutathione transferase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,24.2,0.0,356616.6875,641223.1875,0.0,6.0,10.0,0.0,5.850505050505051,8.934453462432959,332613.2916666667,4.92831950431267,glutathione transferase,Antioxidant/Redox
A0A0D3C2G7,"RuBisCO large subunit-binding protein subunit alpha, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",102.5,1686721.90625,2274567.9375,2395386.875,51.0,39.0,41.0,59.63622810286993,38.02828282828283,36.63125919597513,2118892.2395833335,44.76525670904263,"RuBisCO large subunit-binding protein subunit alpha, chloroplastic",Other
A0A0D3C2E3,Ribosomal protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,24.4,0.0,4260761.875,7382476.34375,0.0,4.0,8.0,0.0,3.9003367003367004,7.147562769946368,3881079.40625,3.682633156761023,Ribosomal protein,Protein Synthesis
A0A0D3C289,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.3,6869918.84375,9725513.1875,14922067.09375,13.0,12.0,15.0,15.201391477202138,11.701010101010102,13.40168019364944,10505833.041666666,13.434693923953894,Proteasome subunit alpha type,Other
A0A0D3C283,Protein kinase domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=4 SV=1,70.7,0.0,592817.3125,599709.2734375,0.0,3.0,4.0,0.0,2.9252525252525254,3.573781384973184,397508.8619791667,2.166344636741903,Protein kinase domain-containing protein,Metabolism
A0A0D3C1Q3,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,53.1,1976369.203125,1556152.875,3117984.8125,11.0,15.0,18.0,12.862715865324887,14.626262626262626,16.082016232379328,2216835.6302083335,14.523664907988946,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase,Metabolism
A0A0D3C1P0,Cytosol aminopeptidase domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,54.4,825978.2578125,834836.3203125,1308311.328125,17.0,15.0,12.0,19.878742700956643,14.626262626262626,10.721344154919551,989708.6354166666,15.075449827379606,Cytosol aminopeptidase domain-containing protein,Other
A0A0D3C0Z6,Fructose-bisphosphate aldolase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,41.7,1478312.84375,2664092.5,2710298.34375,30.0,26.0,27.0,35.08013417815878,25.352188552188554,24.12302434856899,2284234.5625,28.185115692972108,Fructose-bisphosphate aldolase,Other
A0A0D3C0Y4,"Triosephosphate isomerase, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",38.0,998625.46875,1583955.46875,3198207.6875,4.0,5.0,7.0,4.677351223754504,4.875420875420875,6.254117423703072,1926929.5416666667,5.268963174292817,"Triosephosphate isomerase, chloroplastic",Other
A0A0D3BZL7,"Ribulose bisphosphate carboxylase small subunit, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 GN=RBCS PE=3 SV=1",20.2,480110735.134766,837343082.589844,1538098505.91406,106.0,150.0,187.0,123.94980742949436,146.26262626262627,167.07427974749632,951850774.5462233,145.76223781320564,"Ribulose bisphosphate carboxylase small subunit, chloroplastic",Other
A0A0D3BZB9,phosphoglycolate phosphatase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,39.5,4272071.6953125,5776652.265625,5037722.875,15.0,10.0,10.0,17.54006708907939,9.75084175084175,8.934453462432959,5028815.611979167,12.075120767451367,phosphoglycolate phosphatase,Metabolism
A0A0D3BZ71,Glutamine synthetase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,53.7,4871931.0625,5401887.75,107592956.25,37.0,42.0,38.0,43.26549881972916,40.95353535353536,33.95092315724524,39288925.020833336,39.38998577683659,Glutamine synthetase,Other
A0A0D3BY67,fructose-bisphosphatase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,15.6,200321.6875,0.0,283952.84375,6.0,5.0,6.0,7.016026835631756,4.875420875420875,5.360672077459776,161424.84375,5.750706596170802,fructose-bisphosphatase,Metabolism
A0A0D3BY39,Peptidase A1 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,46.0,3020162.96875,3479821.125,2517025.5,8.0,6.0,4.0,9.354702447509007,5.850505050505051,3.573781384973184,3005669.8645833335,6.2596629609957475,Peptidase A1 domain-containing protein,Other
A0A0D3BXR0,"Triosephosphate isomerase, cytosolic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",27.2,716854.85546875,800925.6328125,1222440.375,18.0,12.0,12.0,21.048080506895268,11.701010101010102,10.721344154919551,913406.9544270834,14.49014492094164,"Triosephosphate isomerase, cytosolic",Other
A0A0D3BXQ9,"Triosephosphate isomerase, cytosolic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",27.2,2680703.0625,3414453.375,2911976.84375,20.0,15.0,14.0,23.386756118772517,14.626262626262626,12.508234847406143,3002377.7604166665,16.840417864147096,"Triosephosphate isomerase, cytosolic",Other
A0A0D3BXN3,"Sedoheptulose-1,7-bisphosphatase, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",42.8,0.0,19949591.5625,18991710.40625,0.0,24.0,20.0,0.0,23.402020202020203,17.868906924865918,12980433.989583334,13.75697570896204,"Sedoheptulose-1,7-bisphosphatase, chloroplastic",Metabolism
A0A0D3BXB6,"glucan endo-1,3-beta-D-glucosidase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",41.0,4928534.5,5035184.5625,3866272.21875,16.0,13.0,11.0,18.709404895018015,12.676094276094277,9.827898808676254,4609997.09375,13.737799326596182,"glucan endo-1,3-beta-D-glucosidase",Other
A0A0D3BW18,Large ribosomal subunit protein uL1c OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,92.5,1298811.3125,2217376.9375,4703522.0,6.0,4.0,8.0,7.016026835631756,3.9003367003367004,7.147562769946368,2739903.4166666665,6.021308768638274,Large ribosomal subunit protein uL1c,Protein Synthesis
A0A0D3BUT4,Proteasome subunit alpha type OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,29.7,413916.25,1090288.0625,2537808.125,14.0,15.0,18.0,16.37072928314076,14.626262626262626,16.082016232379328,1347337.4791666667,15.693002713927571,Proteasome subunit alpha type,Other
A0A0D3BT17,KH type-2 domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,27.4,2202173.375,8550506.5,0.0,5.0,9.0,0.0,5.846689029693129,8.775757575757575,0.0,3584226.625,4.8741488684835685,KH type-2 domain-containing protein,Other
A0A0D3BS62,"Chlorophyll a-b binding protein, chloroplastic OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1",28.2,280142.65625,671294.1875,2501322.375,9.0,11.0,13.0,10.524040253447634,10.725925925925926,11.614789501162846,1150919.7395833333,10.954918560178802,"Chlorophyll a-b binding protein, chloroplastic",Other
A0A0D3BS15,Tubulin beta chain OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,54.8,0.0,563007.8125,947747.625,0.0,9.0,13.0,0.0,8.775757575757575,11.614789501162846,503585.1458333333,6.79684902564014,Tubulin beta chain,Other
A0A0D3BS08,FAD-binding PCMH-type domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,61.1,1874076.4765625,2899521.0625,0.0,7.0,6.0,0.0,8.18536464157038,5.850505050505051,0.0,1591199.1796875,4.6786232306918105,FAD-binding PCMH-type domain-containing protein,Other
A0A0D3BRH5,Large ribosomal subunit protein eL24-related N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,21.3,0.0,1985517.6875,0.0,0.0,4.0,0.0,0.0,3.9003367003367004,0.0,661839.2291666666,1.3001122334455668,Large ribosomal subunit protein eL24-related N-terminal domain-containing protein,Protein Synthesis
A0A0D3BRG9,phosphopyruvate hydratase OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,47.5,0.0,2999103.40625,2137118.53125,0.0,7.0,4.0,0.0,6.825589225589226,3.573781384973184,1712073.9791666667,3.46645687018747,phosphopyruvate hydratase,Other
A0A0D3BRA6,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.3,454513.96875,10723885.5,13770694.125,6.0,9.0,12.0,7.016026835631756,8.775757575757575,10.721344154919551,8316364.53125,8.83770952210296,Uncharacterized protein,Other
A0A0D3BRA5,Uncharacterized protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.3,5915255.5,7654243.75,5000498.75,8.0,9.0,10.0,9.354702447509007,8.775757575757575,8.934453462432959,6189999.333333333,9.021637828566513,Uncharacterized protein,Other
A0A0D3BQU6,Non-specific lipid-transfer protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,11.9,1761316.3125,1547461.4375,0.0,4.0,3.0,0.0,4.677351223754504,2.9252525252525254,0.0,1102925.9166666667,2.53420124966901,Non-specific lipid-transfer protein,Other
A0A0D3BQK7,Large ribosomal subunit protein uL23 N-terminal domain-containing protein OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,17.4,824698.84375,2344096.25,3351041.46875,4.0,6.0,7.0,4.677351223754504,5.850505050505051,6.254117423703072,2173278.8541666665,5.593991232654209,Large ribosomal subunit protein uL23 N-terminal domain-containing protein,Protein Synthesis
A0A0D3BQ83,Aquaporin OS=Brassica oleracea var. oleracea OX=109376 PE=3 SV=1,30.6,10751395.0,9056854.75,12835585.0,35.0,34.0,43.0,40.92682320785191,33.152861952861954,38.41814988846172,10881278.25,37.499278349725195,Aquaporin,Vesicle/Transport
